0.194655 0.966233 -0.183037 
0.263958 0.958296 -0.171456 
0.333786 0.948885 -0.165504 
0.317035 0.939462 -0.214212 
0.384735 0.953017 -0.116645 
0.080311 0.967746 -0.249035 
0.336984 0.920279 -0.279281 
0.084912 0.950148 -0.317366 
0.021600 0.952251 -0.348786 
-0.037130 0.951675 -0.388161 
0.026824 0.986522 -0.206768 
-0.104530 0.957064 -0.408855 
0.315978 0.907188 -0.345519 
-0.036582 1.002980 -0.180143 
0.377453 0.890082 -0.375986 
0.154048 0.937469 -0.325079 
0.355907 0.972701 -0.055151 
0.446205 0.883065 -0.361025 
0.265393 0.926324 -0.299967 
0.507514 0.882213 -0.325804 
0.400086 0.979357 -0.000343 
-0.106497 1.013189 -0.182917 
0.554263 0.862737 -0.375152 
-0.029044 1.018733 -0.111623 
0.067475 0.994350 -0.149442 
0.583221 0.873921 -0.311620 
0.451181 0.983430 0.048368 
-0.058503 1.022303 -0.115753 
0.441922 0.934862 -0.154063 
0.515613 0.854281 -0.433759 
0.637725 0.876538 -0.266649 
-0.120833 0.975950 -0.342692 
0.438477 0.968619 -0.019597 
-0.106922 1.041647 -0.067990 
0.495959 0.989878 0.102712 
0.487559 0.901397 -0.260737 
-0.113733 0.941604 -0.477239 
0.652628 0.890918 -0.199039 
0.100437 1.004466 -0.087707 
-0.114826 0.924808 -0.545917 
0.336836 0.991818 0.010200 
0.032640 1.001691 -0.141701 
-0.024391 0.971778 -0.298751 
0.543260 0.970443 0.053877 
0.529277 0.835642 -0.500586 
0.490784 0.827138 -0.559288 
-0.094402 1.056494 0.000001 
0.424028 0.831901 -0.582112 
-0.128295 0.943427 -0.479045 
-0.056636 1.065220 0.059142 
