-0.483331 0.546682 -0.687408 
-0.544003 0.405401 -0.775326 
-0.457460 0.655567 -0.604948 
-0.451806 0.835468 -0.442602 
-0.442729 0.711208 -0.563874 
-0.386544 0.923426 -0.407214 
-0.493303 0.724263 -0.516209 
-0.708868 0.779906 -0.313044 
-0.541187 0.546611 -0.646754 
-0.575492 0.546569 -0.622648 
-0.601973 0.538383 -0.611578 
-0.905078 0.497353 -0.436180 
-0.468254 0.501569 -0.739728 
-0.402858 0.305898 -0.966662 
-0.630767 0.482136 -0.643315 
-0.744678 0.259615 -0.768871 
-0.405390 0.766060 -0.539441 
-0.326513 0.881931 -0.487829 
-0.410711 0.500931 -0.780818 
-0.056370 0.497004 -1.033843 
-0.682893 0.434874 -0.650323 
-0.836657 0.295461 -0.670993 
-0.641481 0.410362 -0.702132 
-0.596568 0.383778 -0.758321 
-0.620858 0.368555 -0.755300 
-0.610894 0.348355 -0.780988 
-0.535671 0.747732 -0.464691 
-0.682676 0.829165 -0.285937 
-0.629157 0.314178 -0.799732 
-0.654983 0.144961 -0.938003 
-0.558057 0.389373 -0.780253 
-0.556175 0.389997 -0.781000 
-0.743553 0.427087 -0.614829 
-0.815333 0.417871 -0.572828 
-0.576201 0.773180 -0.412637 
-0.645123 0.816455 -0.324119 
-0.353693 0.813693 -0.531787 
-0.225816 0.931519 -0.512855 
-0.636548 0.569602 -0.558381 
-0.694742 0.622147 -0.468842 
-0.515883 0.365689 -0.831832 
-0.498685 0.356031 -0.852866 
-0.521125 0.817474 -0.410450 
-0.481758 0.849134 -0.408886 
-0.361942 0.550767 -0.769068 
-0.334410 0.578901 -0.762434 
-0.472803 0.418591 -0.813244 
-0.461466 0.432512 -0.808352 
-0.344944 0.606714 -0.729306 
-0.329894 0.656251 -0.694100 
-0.290791 0.652025 -0.725528 
-0.206649 0.722429 -0.719658 
-0.348967 0.867125 -0.485714 
-0.337062 1.001720 -0.369654 
-0.307416 0.544115 -0.813595 
-0.020084 0.509063 -1.048232 
-0.663265 0.258611 -0.827100 
-0.728107 0.152973 -0.879129 
-0.493674 0.324914 -0.885162 
-0.463638 0.269767 -0.957288 
-0.633453 0.774462 -0.371157 
-0.776131 0.777654 -0.267785 
-0.279758 0.507201 -0.867189 
-0.255000 0.474157 -0.915165 
-0.228344 0.495407 -0.914280 
-0.085000 0.462525 -1.045569 
-0.290876 0.835540 -0.555802 
-0.159244 0.881318 -0.606124 
-0.785292 0.373641 -0.634865 
-0.842403 0.300512 -0.662279 
-0.231399 0.689774 -0.732430 
-0.043226 0.809373 -0.754296 
-0.174169 0.688445 -0.773938 
-0.033765 0.685184 -0.875772 
-0.676946 0.721740 -0.389289 
-0.740238 0.645020 -0.415674 
-0.231212 0.872718 -0.563421 
-0.226210 0.875835 -0.564060 
-0.167267 0.504696 -0.948679 
-0.131892 0.510076 -0.968603 
-0.734751 0.721785 -0.348563 
-0.802914 0.721838 -0.300539 
-0.310374 0.921631 -0.462483 
-0.230078 1.035037 -0.414149 
-0.123755 0.557409 -0.930568 
-0.064947 0.628653 -0.906091 
-0.288538 0.977975 -0.425760 
-0.269893 1.026082 -0.394406 
-0.459602 0.828571 -0.443491 
-0.452754 0.829806 -0.447169 
-0.792368 0.680885 -0.345824 
-0.933396 0.580776 -0.339121 
-0.111357 0.711221 -0.797089 
-0.039864 0.737145 -0.823440 
-0.060954 0.580635 -0.953296 
0.043899 0.619414 -0.991242 
-0.171473 0.877622 -0.600933 
-0.110312 0.882642 -0.639338 
-0.664314 0.606433 -0.504785 
-0.666482 0.609309 -0.500601 
-0.718616 0.214640 -0.828796 
-0.760331 0.181501 -0.830074 
-0.637586 0.824820 -0.321690 
-0.641431 0.871677 -0.275662 
-0.125710 0.655638 -0.838376 
-0.131264 0.634130 -0.854352 
-0.725277 0.572520 -0.493233 
-0.801459 0.530141 -0.478795 
-0.516186 0.653397 -0.565622 
-0.527846 0.652966 -0.557814 
-0.133069 0.932183 -0.577519 
-0.114573 0.958461 -0.566242 
-0.439455 0.317717 -0.929977 
-0.325023 0.302527 -1.024560 
-0.163062 0.454367 -0.998170 
-0.159038 0.406199 -1.045536 
