0.043619 0.000000 0.999048 0.037917 
-0.021810 0.037775 0.999048 0.038814 
0.130526 0.000000 0.991445 0.045238 
0.099989 0.083901 0.991445 0.067143 
0.022666 0.128543 0.991445 0.066144 
-0.065263 0.113039 0.991445 0.044902 
-0.122654 0.044643 0.991445 0.024553 
-0.122654 -0.044643 0.991445 0.014158 
-0.065263 -0.113039 0.991445 0.010316 
0.022666 -0.128543 0.991445 0.011824 
0.216440 0.000000 0.976296 0.051658 
0.199964 0.082828 0.976296 0.080480 
0.153046 0.153046 0.976296 0.097533 
0.082828 0.199964 0.976296 0.096706 
0.000000 0.216440 0.976296 0.079223 
-0.082828 0.199964 0.976296 0.053176 
-0.153046 0.153046 0.976296 0.030608 
-0.199964 0.082828 0.976296 0.016774 
-0.216440 0.000000 0.976296 0.009510 
-0.199964 -0.082828 0.976296 0.006051 
-0.153046 -0.153046 0.976296 0.004070 
-0.082828 -0.199964 0.976296 0.003338 
-0.000000 -0.216440 0.976296 0.004213 
0.082828 -0.199964 0.976296 0.006768 
0.153046 -0.153046 0.976296 0.012923 
0.300706 0.000000 0.953717 0.057125 
0.288525 0.084719 0.953717 0.093917 
0.252970 0.162574 0.953717 0.123687 
0.196920 0.227258 0.953717 0.135307 
0.124918 0.273532 0.953717 0.127673 
0.042795 0.297645 0.953717 0.106778 
-0.042795 0.297645 0.953717 0.077630 
-0.124918 0.273532 0.953717 0.047469 
-0.196920 0.227258 0.953717 0.025987 
-0.252970 0.162574 0.953717 0.012531 
-0.288525 0.084719 0.953717 0.005915 
-0.300706 0.000000 0.953717 0.003160 
-0.288525 -0.084719 0.953717 0.002075 
-0.252970 -0.162574 0.953717 0.001534 
-0.196920 -0.227258 0.953717 0.001424 
-0.124918 -0.273532 0.953717 0.002404 
-0.042795 -0.297645 0.953717 0.004207 
0.042795 -0.297645 0.953717 0.006682 
0.124918 -0.273532 0.953717 0.009141 
0.196920 -0.227258 0.953717 0.010914 
0.252970 -0.162574 0.953717 0.015308 
0.382683 0.000000 0.923880 0.060219 
0.373089 0.085155 0.923880 0.103648 
0.344786 0.166040 0.923880 0.145377 
0.299194 0.238599 0.923880 0.174061 
0.238599 0.299194 0.923880 0.178959 
0.166040 0.344786 0.923880 0.161691 
0.085155 0.373089 0.923880 0.135053 
0.000000 0.382683 0.923880 0.102336 
-0.085155 0.373089 0.923880 0.067542 
-0.166040 0.344786 0.923880 0.038159 
-0.238599 0.299194 0.923880 0.018726 
-0.299194 0.238599 0.923880 0.007148 
-0.344786 0.166040 0.923880 0.001576 
-0.373089 0.085155 0.923880 0.000119 
-0.382683 0.000000 0.923880 0.000008 
-0.373089 -0.085155 0.923880 0.000024 
-0.344786 -0.166040 0.923880 0.000143 
-0.299194 -0.238599 0.923880 0.000261 
-0.238599 -0.299194 0.923880 0.000894 
-0.166040 -0.344786 0.923880 0.002866 
-0.085155 -0.373089 0.923880 0.005255 
-0.000000 -0.382683 0.923880 0.008478 
0.085155 -0.373089 0.923880 0.012683 
0.166040 -0.344786 0.923880 0.017288 
0.238599 -0.299194 0.923880 0.018984 
0.299194 -0.238599 0.923880 0.017093 
0.344786 -0.166040 0.923880 0.018114 
0.461749 0.000000 0.887011 0.060778 
0.453404 0.087386 0.887011 0.111070 
0.428673 0.171615 0.887011 0.164381 
0.388448 0.249640 0.887011 0.208585 
0.334183 0.318643 0.887011 0.230460 
0.267840 0.376129 0.887011 0.225156 
0.191817 0.420021 0.887011 0.194903 
0.108861 0.448733 0.887011 0.157104 
0.021971 0.461226 0.887011 0.117691 
-0.065714 0.457049 0.887011 0.078592 
-0.151023 0.436353 0.887011 0.044249 
-0.230874 0.399886 0.887011 0.021491 
-0.302381 0.348966 0.887011 0.007317 
-0.362959 0.285434 0.887011 0.000587 
-0.410419 0.211585 0.887011 0.000000 
-0.443045 0.130090 0.887011 0.000000 
-0.459658 0.043892 0.887011 0.000000 
-0.459658 -0.043892 0.887011 0.000000 
-0.443045 -0.130090 0.887011 0.000000 
-0.410419 -0.211585 0.887011 0.000000 
-0.362959 -0.285434 0.887011 0.000000 
-0.302381 -0.348966 0.887011 0.000237 
-0.230874 -0.399886 0.887011 0.001663 
-0.151023 -0.436353 0.887011 0.004822 
-0.065714 -0.457049 0.887011 0.008237 
0.021971 -0.461226 0.887011 0.013074 
0.108861 -0.448733 0.887011 0.019849 
0.191817 -0.420021 0.887011 0.027260 
0.267840 -0.376129 0.887011 0.031045 
0.334183 -0.318643 0.887011 0.029863 
0.388448 -0.249640 0.887011 0.024152 
0.428673 -0.171615 0.887011 0.020810 
0.537300 0.000000 0.843391 0.058848 
0.530342 0.086189 0.843391 0.113000 
0.509648 0.170146 0.843391 0.174934 
0.475755 0.249696 0.843391 0.232973 
0.429540 0.322779 0.843391 0.273249 
0.372201 0.387502 0.843391 0.289631 
0.305221 0.442189 0.843391 0.277447 
0.230336 0.485424 0.843391 0.238524 
0.149486 0.516086 0.843391 0.188182 
0.064764 0.533382 0.843391 0.142087 
-0.021635 0.536864 0.843391 0.098498 
-0.107474 0.526441 0.843391 0.059718 
-0.190529 0.502384 0.843391 0.031164 
-0.268650 0.465315 0.843391 0.012723 
-0.339813 0.416195 0.843391 0.002381 
-0.402175 0.356296 0.843391 0.000000 
-0.454120 0.287168 0.843391 0.000000 
-0.494305 0.210604 0.843391 0.000000 
-0.521687 0.128584 0.843391 0.000000 
-0.535557 0.043235 0.843391 0.000000 
-0.535557 -0.043235 0.843391 0.000000 
-0.521687 -0.128584 0.843391 0.000000 
-0.494305 -0.210604 0.843391 0.000000 
-0.454120 -0.287168 0.843391 0.000000 
-0.402175 -0.356296 0.843391 0.000000 
-0.339813 -0.416195 0.843391 0.000043 
-0.268650 -0.465315 0.843391 0.000959 
-0.190529 -0.502384 0.843391 0.004310 
-0.107474 -0.526441 0.843391 0.008670 
-0.021635 -0.536864 0.843391 0.013766 
0.064764 -0.533382 0.843391 0.021038 
0.149486 -0.516086 0.843391 0.031349 
0.230336 -0.485424 0.843391 0.041013 
0.305221 -0.442189 0.843391 0.046342 
0.372201 -0.387502 0.843391 0.046135 
0.429540 -0.322779 0.843391 0.040640 
0.475755 -0.249696 0.843391 0.030955 
0.509648 -0.170146 0.843391 0.023676 
0.608761 0.000000 0.793353 0.054485 
0.602565 0.086636 0.793353 0.112007 
0.584102 0.171508 0.793353 0.181950 
0.553749 0.252889 0.793353 0.252056 
0.512123 0.329121 0.793353 0.308030 
0.460071 0.398654 0.793353 0.342853 
0.398654 0.460071 0.793353 0.349277 
0.329121 0.512123 0.793353 0.325252 
0.252889 0.553749 0.793353 0.273973 
0.171508 0.584102 0.793353 0.210141 
0.086636 0.602565 0.793353 0.155128 
0.000000 0.608761 0.793353 0.106061 
-0.086636 0.602565 0.793353 0.064977 
-0.171508 0.584102 0.793353 0.033498 
-0.252889 0.553749 0.793353 0.014257 
-0.329121 0.512123 0.793353 0.003195 
-0.398654 0.460071 0.793353 0.000000 
-0.460071 0.398654 0.793353 0.000000 
-0.512123 0.329121 0.793353 0.000000 
-0.553749 0.252889 0.793353 0.000000 
-0.584102 0.171508 0.793353 0.000000 
