-0.197624 -1.157001 -0.808275 
-0.096450 0.142625 1.027721 
-0.437487 1.918990 0.851578 
1.089547 0.611876 -1.766142 
0.866608 -0.109345 0.961018 
0.955846 -0.848854 -1.377501 
-1.045133 0.555986 -0.564165 
0.009280 1.145192 1.175116 
0.957131 0.594403 -1.454586 
-1.348805 1.694992 1.167439 
1.486666 -0.502632 -1.989562 
-1.321609 1.400918 0.153063 
1.706112 -1.036569 0.072053 
0.557690 -1.947022 -1.316071 
0.791547 0.919587 0.574584 
-0.247435 -0.124568 1.725730 
0.375064 0.830299 0.281716 
1.810899 -1.160420 -0.573092 
0.986015 1.796711 -1.978689 
1.531430 -1.552095 1.716303 
0.698869 1.934571 -0.786329 
0.709307 -1.387038 -1.385412 
-1.137630 -1.680925 -0.421981 
0.934423 0.876764 -0.369003 
1.618351 -0.331688 -1.449416 
0.192935 1.420877 0.426016 
-0.081335 -0.204059 -0.743685 
-1.799619 -0.393160 0.095895 
-0.372711 -1.407144 -0.107394 
-0.351400 -1.875715 0.340511 
-0.635097 0.823154 0.275082 
0.578573 -0.467539 0.888045 
1.193162 0.394831 1.207119 
-1.228819 -0.670746 0.083884 
0.402178 -1.052395 1.752195 
0.952762 1.140540 1.173072 
-0.621221 -0.940796 -1.030987 
0.635094 -0.740415 0.575854 
-1.269011 0.886874 1.168709 
0.623595 -1.464526 1.292995 
-1.035894 -0.099623 0.116149 
1.239188 -1.521050 1.648610 
0.127233 1.672111 0.043441 
-0.665648 -1.556708 1.372695 
1.418236 0.845471 -1.679700 
1.170431 -0.201767 1.460839 
0.343503 1.177012 -1.479957 
1.312516 -0.187894 -0.220372 
-0.111630 0.543095 -1.333498 
-0.942921 -0.833311 -0.798025 
-1.649926 0.130795 1.102352 
0.466223 -0.630017 1.581302 
0.114834 1.497216 1.253413 
-1.841725 -1.168432 1.696706 
1.530970 -1.750197 0.542177 
1.851269 1.420234 -1.659590 
1.312108 -0.236263 1.517422 
1.832152 -0.923747 -0.670472 
-0.388220 0.964623 1.872623 
0.278282 -1.978297 -0.960688 
1.480257 -1.628223 1.170107 
0.582609 0.838000 -1.459910 
0.163911 -1.047166 -1.962694 
-0.582676 -0.888892 -1.131127 
-0.885970 -1.357922 -0.881324 
1.656207 -1.506652 -1.461090 
1.996617 1.805456 0.302647 
1.514039 1.637608 1.378900 
-1.156433 -0.750612 0.343523 
-1.283811 1.527669 0.365226 
-0.244499 1.007926 0.737002 
-1.074392 -0.409465 -0.424998 
-0.534302 1.754446 0.527836 
-0.496996 -0.828229 1.638944 
0.371877 0.285801 -1.718977 
1.490553 -0.057992 -1.225630 
-1.970537 -0.061375 -1.420174 
0.332110 -0.547337 -1.782566 
-0.288990 0.296230 -0.533179 
-1.945466 1.012419 -1.005509 
0.419760 -1.232079 -1.997583 
-0.843238 -0.306471 -0.407048 
0.731764 1.159227 -0.652602 
-0.740400 -1.337769 0.519169 
-1.101455 1.034108 -1.195030 
-0.820433 0.524662 0.746978 
-0.046062 0.554125 -1.314398 
0.533764 -1.113764 0.138266 
0.751198 0.597246 -1.565504 
-1.781981 0.651780 1.446915 
-0.787490 -0.928461 -1.785164 
-0.785074 0.228301 -0.091635 
0.807878 -1.039934 -0.932408 
-1.844724 0.219666 -0.270177 
0.674445 1.118211 -1.236068 
1.479415 -1.702222 1.288593 
0.226393 0.251715 -0.157281 
0.911995 -1.214521 0.728954 
-0.949739 1.536677 -0.673800 
-0.515243 1.754696 1.977980 
