,experiment,num,variance
0,reference_sphere___center_connected,-1,0.002218224755414044
1,reference_sphere___center_connected,0,0.0021998980728607388
2,reference_sphere___center_connected,1,0.0027753866326639034
3,reference_sphere___center_connected,10,0.0024171738163086963
4,reference_sphere___center_connected,11,0.0027306768587922396
5,reference_sphere___center_connected,12,0.0018403534300284147
6,reference_sphere___center_connected,13,0.0020026125567557404
7,reference_sphere___center_connected,14,0.002144686015910328
8,reference_sphere___center_connected,15,0.002143064543002873
9,reference_sphere___center_connected,16,0.0017741797718649264
10,reference_sphere___center_connected,17,0.002220454782073348
11,reference_sphere___center_connected,18,0.0017795906443844416
12,reference_sphere___center_connected,19,0.002235059642693196
13,reference_sphere___center_connected,2,0.0021994278015056642
14,reference_sphere___center_connected,20,0.00226955502244511
15,reference_sphere___center_connected,21,0.00194279753907008
16,reference_sphere___center_connected,22,0.0026063229406550915
17,reference_sphere___center_connected,23,0.002077667936214056
18,reference_sphere___center_connected,24,0.0020978319199891366
19,reference_sphere___center_connected,25,0.002397059017979344
20,reference_sphere___center_connected,26,0.0022900877807848622
21,reference_sphere___center_connected,27,0.0022193438553105307
22,reference_sphere___center_connected,28,0.0022533191960625695
23,reference_sphere___center_connected,29,0.002412852856953836
24,reference_sphere___center_connected,3,0.0026949796111822516
25,reference_sphere___center_connected,30,0.0020849744864536225
26,reference_sphere___center_connected,31,0.0025635761961902634
27,reference_sphere___center_connected,32,0.0026303816069156894
28,reference_sphere___center_connected,33,0.002109911516838806
29,reference_sphere___center_connected,34,0.002490263726726339
30,reference_sphere___center_connected,35,0.0022602784826575213
31,reference_sphere___center_connected,36,0.0021363472349180583
32,reference_sphere___center_connected,37,0.002425550291960578
33,reference_sphere___center_connected,38,0.002184525164689654
34,reference_sphere___center_connected,39,0.0022265760972028283
35,reference_sphere___center_connected,4,0.0023289997228823386
36,reference_sphere___center_connected,40,0.001860814872462105
37,reference_sphere___center_connected,41,0.0020747272193229844
38,reference_sphere___center_connected,42,0.0022336932859167223
39,reference_sphere___center_connected,43,0.002544222442854475
40,reference_sphere___center_connected,44,0.0022830523504484487
41,reference_sphere___center_connected,45,0.0021640828668269274
42,reference_sphere___center_connected,46,0.0020260266427031344
43,reference_sphere___center_connected,47,0.0022058681217912907
44,reference_sphere___center_connected,48,0.0022562617957437915
45,reference_sphere___center_connected,49,0.0024207770471802574
46,reference_sphere___center_connected,5,0.0022067578859219714
47,reference_sphere___center_connected,50,0.0022547728187879198
48,reference_sphere___center_connected,51,0.0026472575766450486
49,reference_sphere___center_connected,52,0.0023488891042748226
50,reference_sphere___center_connected,53,0.0020522967291673857
51,reference_sphere___center_connected,54,0.001924383570483372
52,reference_sphere___center_connected,55,0.0025075581046768375
53,reference_sphere___center_connected,56,0.002201848261577503
54,reference_sphere___center_connected,57,0.0026358459559546756
55,reference_sphere___center_connected,58,0.0021205719957812456
56,reference_sphere___center_connected,59,0.0025765828537700525
57,reference_sphere___center_connected,6,0.002515740524999314
58,reference_sphere___center_connected,60,0.0025677782775207505
59,reference_sphere___center_connected,61,0.002542724706727609
60,reference_sphere___center_connected,62,0.002205294747877353
61,reference_sphere___center_connected,63,0.002510132305559062
62,reference_sphere___center_connected,64,0.0022045735477337867
63,reference_sphere___center_connected,65,0.0019082958160828976
64,reference_sphere___center_connected,66,0.002270334008480737
65,reference_sphere___center_connected,67,0.0024946488591375566
66,reference_sphere___center_connected,68,0.0021328942920838053
67,reference_sphere___center_connected,69,0.0022508750151957074
68,reference_sphere___center_connected,7,0.0026593523182668723
69,reference_sphere___center_connected,70,0.002262553883730383
70,reference_sphere___center_connected,71,0.0020974332126483864
71,reference_sphere___center_connected,72,0.002128049778339813
72,reference_sphere___center_connected,73,0.0023710111098434526
73,reference_sphere___center_connected,74,0.0023504290887473474
74,reference_sphere___center_connected,75,0.0019002864696547488
75,reference_sphere___center_connected,76,0.002006095716656913
76,reference_sphere___center_connected,77,0.0021332646347669623
77,reference_sphere___center_connected,78,0.002176687126932301
78,reference_sphere___center_connected,79,0.002581309069063779
79,reference_sphere___center_connected,8,0.002419633768473279
80,reference_sphere___center_connected,80,0.002585907114110234
81,reference_sphere___center_connected,81,0.0020811131490235508
82,reference_sphere___center_connected,82,0.0019588654221783146
83,reference_sphere___center_connected,83,0.002519666873457603
84,reference_sphere___center_connected,84,0.0024472834826167007
85,reference_sphere___center_connected,85,0.002187365598235418
86,reference_sphere___center_connected,86,0.0023749361087077123
87,reference_sphere___center_connected,87,0.0021131289216303273
88,reference_sphere___center_connected,88,0.0020373665420160654
89,reference_sphere___center_connected,89,0.0021160247807545
90,reference_sphere___center_connected,9,0.0023527095562968507
91,reference_sphere___center_connected,90,0.002014928490190068
92,reference_sphere___center_connected,91,0.0024198648227754483
93,reference_sphere___center_connected,92,0.0025074800911844765
94,reference_sphere___center_connected,93,0.0020355409629478427
95,reference_sphere___center_connected,94,0.0023065397494753154
96,reference_sphere___center_connected,95,0.0022380162917716214
97,reference_sphere___center_connected,96,0.002190395680969946
98,reference_sphere___center_connected,97,0.0022125716361965607
99,reference_sphere___center_connected,98,0.002387324421476072
100,reference_sphere___center_connected,99,0.0025215183288803253
101,uniform_biased_RRT_biased_center_connected,-1,0.04439575909597404
102,uniform_biased_RRT_biased_center_connected,0,0.03536164208976674
103,uniform_biased_RRT_biased_center_connected,1,0.05183704212659505
104,uniform_biased_RRT_biased_center_connected,10,0.0847280553743504
105,uniform_biased_RRT_biased_center_connected,11,0.05249833619816607
106,uniform_biased_RRT_biased_center_connected,12,0.07002304540508718
107,uniform_biased_RRT_biased_center_connected,13,0.0404514741941722
108,uniform_biased_RRT_biased_center_connected,14,0.08212776793515345
109,uniform_biased_RRT_biased_center_connected,15,0.05407442156591985
110,uniform_biased_RRT_biased_center_connected,16,0.0655202309449304
111,uniform_biased_RRT_biased_center_connected,17,0.039899881238398646
112,uniform_biased_RRT_biased_center_connected,18,0.05377238854963189
113,uniform_biased_RRT_biased_center_connected,19,0.060837240885331115
114,uniform_biased_RRT_biased_center_connected,2,0.02830994605448314
115,uniform_biased_RRT_biased_center_connected,20,0.05437010720468711
116,uniform_biased_RRT_biased_center_connected,21,0.037761019577155934
117,uniform_biased_RRT_biased_center_connected,22,0.03606813294638169
118,uniform_biased_RRT_biased_center_connected,23,0.05753247620198661
119,uniform_biased_RRT_biased_center_connected,24,0.0414516961837345
120,uniform_biased_RRT_biased_center_connected,25,0.035024911370788406
121,uniform_biased_RRT_biased_center_connected,26,0.03244364957266493
122,uniform_biased_RRT_biased_center_connected,27,0.061295840661693336
123,uniform_biased_RRT_biased_center_connected,28,0.06455505100632931
124,uniform_biased_RRT_biased_center_connected,29,0.03516649288707014
125,uniform_biased_RRT_biased_center_connected,3,0.04856781173161612
126,uniform_biased_RRT_biased_center_connected,30,0.0822234185364296
127,uniform_biased_RRT_biased_center_connected,31,0.06395017301325115
128,uniform_biased_RRT_biased_center_connected,32,0.043837149570587965
129,uniform_biased_RRT_biased_center_connected,33,0.045475955548391706
130,uniform_biased_RRT_biased_center_connected,34,0.04126053553711151
131,uniform_biased_RRT_biased_center_connected,35,0.04429345724428353
132,uniform_biased_RRT_biased_center_connected,36,0.037248299499633486
133,uniform_biased_RRT_biased_center_connected,37,0.055547699469056466
134,uniform_biased_RRT_biased_center_connected,38,0.054270492941014326
135,uniform_biased_RRT_biased_center_connected,39,0.04616483958154688
136,uniform_biased_RRT_biased_center_connected,4,0.04362704057625785
137,uniform_biased_RRT_biased_center_connected,40,0.0613650727854929
138,uniform_biased_RRT_biased_center_connected,41,0.051115817956060655
139,uniform_biased_RRT_biased_center_connected,42,0.07747235836292883
140,uniform_biased_RRT_biased_center_connected,43,0.04952265993643742
141,uniform_biased_RRT_biased_center_connected,44,0.04729763919439587
142,uniform_biased_RRT_biased_center_connected,45,0.0483309653682219
143,uniform_biased_RRT_biased_center_connected,46,0.04294973128066037
144,uniform_biased_RRT_biased_center_connected,47,0.045094761006422936
145,uniform_biased_RRT_biased_center_connected,48,0.041476200385889186
146,uniform_biased_RRT_biased_center_connected,49,0.05844512449781111
147,uniform_biased_RRT_biased_center_connected,5,0.03815090493536275
148,uniform_biased_RRT_biased_center_connected,50,0.0936191609606261
149,uniform_biased_RRT_biased_center_connected,51,0.03955885800776494
150,uniform_biased_RRT_biased_center_connected,52,0.06560367644221225
151,uniform_biased_RRT_biased_center_connected,53,0.04871586153214503
152,uniform_biased_RRT_biased_center_connected,54,0.05976837942619488
153,uniform_biased_RRT_biased_center_connected,55,0.047944361303361896
154,uniform_biased_RRT_biased_center_connected,56,0.040278446077921755
155,uniform_biased_RRT_biased_center_connected,57,0.03156502393219778
156,uniform_biased_RRT_biased_center_connected,58,0.045184480211559755
157,uniform_biased_RRT_biased_center_connected,59,0.03255556684913338
158,uniform_biased_RRT_biased_center_connected,6,0.054522718584412724
159,uniform_biased_RRT_biased_center_connected,60,0.056050541494493115
160,uniform_biased_RRT_biased_center_connected,61,0.056394791196022385
161,uniform_biased_RRT_biased_center_connected,62,0.07264308875921466
162,uniform_biased_RRT_biased_center_connected,63,0.05719289591592039
163,uniform_biased_RRT_biased_center_connected,64,0.058178767026483814
164,uniform_biased_RRT_biased_center_connected,65,0.06386566864445628
165,uniform_biased_RRT_biased_center_connected,66,0.03767498254406512
166,uniform_biased_RRT_biased_center_connected,67,0.034796741655040576
167,uniform_biased_RRT_biased_center_connected,68,0.04353745616312995
168,uniform_biased_RRT_biased_center_connected,69,0.051374526155612506
169,uniform_biased_RRT_biased_center_connected,7,0.06799145891958866
170,uniform_biased_RRT_biased_center_connected,70,0.04311929064169774
171,uniform_biased_RRT_biased_center_connected,71,0.03634505830246573
172,uniform_biased_RRT_biased_center_connected,72,0.07219726458334413
173,uniform_biased_RRT_biased_center_connected,73,0.04745227627566922
174,uniform_biased_RRT_biased_center_connected,74,0.033707215934494474
175,uniform_biased_RRT_biased_center_connected,75,0.030225181503343742
176,uniform_biased_RRT_biased_center_connected,76,0.041055472778456024
177,uniform_biased_RRT_biased_center_connected,77,0.0841760378818129
178,uniform_biased_RRT_biased_center_connected,78,0.03628033071136167
179,uniform_biased_RRT_biased_center_connected,79,0.03626906683360138
