0.473841 -0.656069 0.587409 
0.516531 -0.604207 0.606736 
0.379742 -0.745882 0.547225 
0.316494 -0.775598 0.546149 
0.494865 -0.701965 0.512205 
0.334252 -0.807238 0.486459 
0.466677 -0.594527 0.654791 
0.347784 -0.835706 0.425020 
0.458268 -0.545578 0.701666 
0.571464 -0.564054 0.596046 
0.383894 -0.846916 0.367912 
0.297522 -0.868873 0.395653 
0.546256 -0.696589 0.465154 
0.440077 -0.834774 0.330883 
0.235039 -0.876880 0.419330 
0.266231 -0.760944 0.591680 
0.412776 -0.522613 0.745984 
0.356927 -0.512767 0.780816 
0.311806 -0.718251 0.622007 
0.623036 -0.553889 0.552297 
0.311941 -0.485716 0.816561 
0.602405 -0.660656 0.447931 
0.368379 -0.451931 0.812438 
0.630353 -0.672635 0.387579 
0.631324 -0.702822 0.327829 
0.211331 -0.747812 0.629378 
0.679900 -0.666853 0.305029 
0.419644 -0.412039 0.808779 
0.250582 -0.505761 0.825479 
0.465104 -0.435489 0.770732 
0.652667 -0.616299 0.440682 
0.408514 -0.867516 0.283782 
0.604765 -0.744523 0.282744 
0.189653 -0.524692 0.829898 
0.144941 -0.567254 0.810688 
0.616890 -0.755003 0.222299 
0.696284 -0.567224 0.439825 
0.724709 -0.573445 0.382044 
0.348951 -0.669474 0.655773 
0.708778 -0.658926 0.251893 
0.188879 -0.708737 0.679718 
0.126954 -0.706792 0.695936 
0.359644 -0.897647 0.254727 
0.500943 -0.384057 0.775601 
0.711045 -0.675905 0.193826 
0.199042 -0.905211 0.375466 
0.221517 -0.799828 0.557858 
0.552230 -0.352167 0.755659 
0.308856 -0.923079 0.229201 
0.511277 -0.455815 0.728580 
0.662110 -0.501396 0.556967 
0.255362 -0.943703 0.210274 
0.065696 -0.710430 0.700694 
0.267596 -0.553242 0.788870 
0.603609 -0.618581 0.503004 
0.158964 -0.661540 0.732868 
0.201144 -0.949100 0.242384 
0.753600 -0.520088 0.401989 
0.142066 -0.957468 0.251141 
0.654144 -0.734797 0.179358 
0.603356 -0.349686 0.716715 
0.009869 -0.700212 0.713866 
0.675725 -0.445947 0.586964 
0.244470 -0.912500 0.327990 
-0.000621 -0.656051 0.754717 
