-3.111818 -0.920343 -0.453391 1.542065 -0.608296 2.347177 -2.480676 
-3.101603 -0.914722 -0.462877 1.561391 -0.587728 2.337723 -2.469440 
-3.103007 -0.923940 -0.469869 1.539052 -0.596702 2.353353 -2.483802 
-3.109354 -0.926835 -0.455328 1.534151 -0.596215 2.357100 -2.480497 
-3.110957 -0.915483 -0.459286 1.549897 -0.616973 2.337490 -2.467456 
-3.111067 -0.920475 -0.455561 1.541319 -0.608940 2.347290 -2.483660 
-3.106944 -0.924292 -0.462784 1.535442 -0.602195 2.353846 -2.479483 
-3.107314 -0.931132 -0.454611 1.530550 -0.584765 2.363665 -2.487440 
-3.109167 -0.928134 -0.451832 1.535514 -0.591433 2.357857 -2.497897 
-3.118906 -0.922550 -0.432737 1.540008 -0.600522 2.352022 -2.500906 
-3.112576 -0.923922 -0.434556 1.547166 -0.575222 2.355582 -2.480903 
-3.112510 -0.921463 -0.444421 1.545731 -0.594744 2.350087 -2.483779 
-3.122446 -0.921295 -0.423514 1.542392 -0.599591 2.350231 -2.482808 
-3.123078 -0.929693 -0.412754 1.533911 -0.578404 2.362903 -2.481618 
-3.122796 -0.921067 -0.417047 1.546680 -0.590762 2.349181 -2.497894 
-3.112408 -0.928764 -0.433258 1.537954 -0.573745 2.360850 -2.486864 
-3.121541 -0.927102 -0.404998 1.546722 -0.560424 2.358582 -2.482872 
-3.119289 -0.918802 -0.420029 1.554835 -0.582317 2.345787 -2.501140 
-3.132599 -0.917786 -0.389608 1.554589 -0.584578 2.345153 -2.493999 
-3.135036 -0.909696 -0.382080 1.570677 -0.585839 2.331454 -2.476106 
-3.135905 -0.915742 -0.391603 1.552010 -0.602030 2.341238 -2.455732 
-3.133381 -0.906906 -0.392248 1.571257 -0.597717 2.326906 -2.472168 
-3.140877 -0.908224 -0.381254 1.563744 -0.608437 2.329863 -2.448241 
-3.130842 -0.906517 -0.399988 1.569248 -0.601239 2.327004 -2.454213 
-3.139464 -0.899937 -0.389467 1.575475 -0.620830 2.315431 -2.471063 
-3.138120 -0.901742 -0.381401 1.581177 -0.598932 2.318013 -2.453150 
-3.139668 -0.894620 -0.371859 1.596626 -0.593273 2.306627 -2.435817 
-3.128778 -0.891067 -0.397582 1.601834 -0.597750 2.301754 -2.421211 
-3.131676 -0.894069 -0.383250 1.603101 -0.582151 2.305307 -2.442932 
-3.125395 -0.893732 -0.386813 1.608260 -0.564184 2.305817 -2.421036 
-3.116095 -0.893059 -0.411347 1.608669 -0.570476 2.303336 -2.403308 
-3.113022 -0.893979 -0.425803 1.603199 -0.582947 2.303973 -2.381633 
-3.110006 -0.895507 -0.423946 1.606323 -0.567814 2.306777 -2.402695 
-3.099908 -0.897168 -0.454731 1.599970 -0.580056 2.308591 -2.390135 
-3.097592 -0.897263 -0.465325 1.597897 -0.587822 2.306943 -2.374499 
-3.099928 -0.895371 -0.453377 1.603481 -0.579726 2.305484 -2.373672 
-3.101859 -0.896399 -0.454123 1.597669 -0.587658 2.307806 -2.354020 
-3.102709 -0.903312 -0.466495 1.577342 -0.606595 2.318966 -2.361336 
-3.105589 -0.900930 -0.448614 1.588434 -0.589027 2.315718 -2.383412 
-3.104139 -0.913803 -0.445290 1.572084 -0.568527 2.336455 -2.373249 
-3.096318 -0.915432 -0.460022 1.572116 -0.561304 2.338153 -2.370027 
-3.097213 -0.912929 -0.451652 1.580598 -0.552344 2.333587 -2.385687 
-3.098423 -0.927749 -0.444729 1.559206 -0.532809 2.355583 -2.370208 
-3.094725 -0.924941 -0.450436 1.564171 -0.531310 2.352271 -2.350405 
-3.098030 -0.925892 -0.429257 1.569580 -0.508757 2.354524 -2.367084 
-3.100606 -0.922014 -0.415471 1.580367 -0.498870 2.348640 -2.372155 
-3.098493 -0.920471 -0.414027 1.587297 -0.487984 2.346148 -2.357926 
-3.096492 -0.918699 -0.418453 1.590446 -0.488930 2.343432 -2.365692 
-3.109948 -0.916586 -0.388516 1.591235 -0.494072 2.341510 -2.363691 
-3.116094 -0.924350 -0.386166 1.570385 -0.508927 2.354176 -2.387068 
-3.113770 -0.934070 -0.390826 1.552785 -0.502044 2.369774 -2.381530 
-3.115826 -0.935218 -0.397721 1.544240 -0.521377 2.371329 -2.398134 
-3.110403 -0.938435 -0.419440 1.534382 -0.535165 2.375139 -2.376656 
-3.108429 -0.932481 -0.412222 1.551955 -0.517907 2.366467 -2.371468 
-3.103966 -0.932091 -0.414683 1.557180 -0.504546 2.365384 -2.387680 
-3.107420 -0.937232 -0.400042 1.552080 -0.489135 2.373702 -2.403191 
-3.108016 -0.943513 -0.403787 1.537188 -0.494003 2.384037 -2.418184 
-3.105959 -0.938663 -0.408550 1.546285 -0.497540 2.375020 -2.405715 
-3.116051 -0.938820 -0.400364 1.535476 -0.522809 2.377431 -2.411349 
-3.119306 -0.944010 -0.385744 1.529110 -0.508908 2.385786 -2.426258 
-3.128911 -0.944317 -0.357086 1.529503 -0.499612 2.386059 -2.447155 
-3.132715 -0.945827 -0.345976 1.528295 -0.500396 2.387029 -2.462076 
-3.140589 -0.945152 -0.340895 1.520804 -0.522395 2.388011 -2.464685 
-3.133461 -0.944301 -0.352468 1.526151 -0.512848 2.387046 -2.444443 
-3.137700 -0.936822 -0.352940 1.534423 -0.535008 2.375013 -2.427249 
-3.132314 -0.928244 -0.355337 1.557870 -0.520912 2.360847 -2.450304 
-3.132545 -0.920743 -0.361592 1.568409 -0.536993 2.346976 -2.461067 
-3.129570 -0.919602 -0.359212 1.574861 -0.520350 2.346753 -2.443571 
-3.127622 -0.913268 -0.351146 1.593225 -0.502379 2.337028 -2.420409 
-3.127147 -0.906991 -0.340134 1.611670 -0.484336 2.325860 -2.444274 
-3.123638 -0.915567 -0.346766 1.596737 -0.477953 2.340392 -2.464037 
-3.111701 -0.913788 -0.373487 1.601664 -0.477135 2.336780 -2.447870 
-3.118480 -0.913432 -0.361641 1.599998 -0.484893 2.336924 -2.447348 
-3.123733 -0.919897 -0.346969 1.589345 -0.476707 2.347001 -2.437571 
-3.109392 -0.922769 -0.370967 1.589791 -0.458886 2.350891 -2.434594 
-3.110098 -0.921256 -0.370013 1.592390 -0.460493 2.348182 -2.434268 
-3.112465 -0.924020 -0.360273 1.589060 -0.452454 2.352947 -2.458445 
-3.106341 -0.917142 -0.368617 1.605434 -0.446635 2.340896 -2.434685 
-3.090116 -0.918122 -0.393968 1.611451 -0.426287 2.340747 -2.441966 
-3.091369 -0.910333 -0.398965 1.620909 -0.446831 2.327301 -2.453733 
-3.089049 -0.916868 -0.397727 1.613712 -0.428671 2.338581 -2.456304 
-3.093029 -0.910251 -0.392703 1.622325 -0.439646 2.329254 -2.457508 
-3.109223 -0.907805 -0.369981 1.617405 -0.464823 2.326973 -2.453982 
-3.113366 -0.899877 -0.361307 1.630068 -0.471118 2.313948 -2.433034 
-3.113304 -0.910735 -0.362734 1.611078 -0.467002 2.331217 -2.417426 
-3.113265 -0.919789 -0.353148 1.601125 -0.444949 2.346079 -2.425181 
-3.100650 -0.917819 -0.367636 1.611518 -0.422785 2.341829 -2.420756 
-3.087312 -0.919135 -0.384906 1.617578 -0.398694 2.342107 -2.431426 
-3.079346 -0.920896 -0.397096 1.618704 -0.387842 2.343558 -2.440698 
-3.083791 -0.920528 -0.371943 1.624195 -0.365019 2.343658 -2.416131 
-3.075764 -0.928902 -0.386150 1.612701 -0.351479 2.355411 -2.407506 
-3.072715 -0.933059 -0.393260 1.605871 -0.347351 2.361292 -2.412340 
-3.065106 -0.934370 -0.413056 1.605169 -0.349390 2.361831 -2.420147 
-3.065547 -0.936407 -0.426293 1.596828 -0.369359 2.365188 -2.422416 
-3.065358 -0.925274 -0.423712 1.617806 -0.374952 2.347777 -2.406976 
-3.052239 -0.925566 -0.443618 1.624581 -0.358114 2.345246 -2.430724 
-3.044474 -0.925032 -0.449391 1.632132 -0.340519 2.342403 -2.429427 
-3.041941 -0.921456 -0.463691 1.636723 -0.356408 2.335034 -2.413967 
-3.036214 -0.915557 -0.483722 1.645558 -0.373545 2.323983 -2.428259 
-3.033664 -0.915522 -0.500893 1.642026 -0.391073 2.322209 -2.409556 
-3.033864 -0.911102 -0.486722 1.653717 -0.375275 2.316172 -2.432103 
-3.024230 -0.907854 -0.492731 1.668228 -0.354123 2.308430 -2.417499 
