0.741326 0.695240 -0.101763 
0.757327 0.613848 -0.326367 
0.705194 0.719633 -0.160046 
0.635424 0.781469 -0.060740 
0.467590 0.899513 -0.147738 
0.331001 0.928642 -0.232821 
0.233677 0.897977 -0.436992 
0.329294 0.748605 -0.632639 
0.313749 0.916196 -0.386914 
0.574762 0.841539 -0.236523 
0.534369 0.781121 -0.345407 
0.439905 0.772982 -0.488151 
0.395685 0.784042 -0.480250 
0.373933 0.929064 -0.259405 
0.359850 0.910252 -0.209325 
0.226477 0.935110 -0.326047 
0.352910 0.900401 -0.288266 
0.263647 0.854438 -0.509114 
0.384008 0.767709 -0.533797 
0.366579 0.702647 -0.619398 
0.346294 0.779216 -0.535033 
0.304552 0.723011 -0.631383 
0.177097 0.750461 -0.650190 
0.365336 0.721412 -0.619084 
0.500199 0.661177 -0.579395 
0.408209 0.792134 -0.489363 
0.511493 0.751034 -0.435135 
0.572846 0.791084 -0.276567 
0.628440 0.686356 -0.405504 
0.509553 0.825303 -0.316737 
0.536719 0.844503 -0.157485 
0.356946 0.968959 -0.019527 
0.417484 0.910279 -0.089945 
0.600363 0.795719 -0.339227 
0.755136 0.597269 -0.366494 
0.641523 0.709236 -0.333271 
0.575452 0.659183 -0.528265 
0.308481 0.751590 -0.660974 
0.253802 0.800710 -0.555616 
0.541184 0.775123 -0.448336 
0.309588 0.823177 -0.536811 
0.377097 0.833976 -0.423055 
0.391084 0.876698 -0.306557 
0.346340 0.965673 -0.083770 
0.537501 0.877485 0.050196 
0.341309 0.973963 -0.156314 
0.412487 0.880659 -0.289743 
0.214278 0.904142 -0.448994 
0.445972 0.885682 -0.302089 
0.260011 0.883146 -0.458396 
