0.339258 -0.802073 0.491512 
0.425102 -0.764644 0.484363 
0.273645 -0.826788 0.491467 
0.429954 -0.816643 0.385012 
0.245859 -0.864061 0.439263 
0.482952 -0.725644 0.490100 
0.307990 -0.859558 0.407801 
0.228885 -0.896124 0.380228 
0.179486 -0.873733 0.452078 
0.320359 -0.770518 0.551064 
0.484961 -0.804188 0.343650 
0.503027 -0.678141 0.535807 
0.517515 -0.739322 0.430791 
0.293938 -0.739055 0.606134 
0.448578 -0.842587 0.298036 
0.505988 -0.819999 0.267542 
0.568924 -0.694977 0.439696 
0.458470 -0.666882 0.587430 
0.497442 -0.617360 0.609441 
0.408130 -0.732804 0.544452 
0.234346 -0.805498 0.544293 
0.230142 -0.742818 0.628694 
0.389503 -0.876429 0.283125 
0.259752 -0.911093 0.320061 
0.164915 -0.753944 0.635902 
0.566127 -0.657532 0.497145 
0.336958 -0.694395 0.635826 
0.238113 -0.935379 0.261473 
0.558743 -0.795666 0.233926 
