-0.082503 0.468359 -0.879678 
0.013821 0.463822 -0.885821 
0.083434 0.455592 -0.886270 
0.119485 0.505413 -0.854565 
-0.065948 0.360381 -0.930471 
0.126211 0.562277 -0.817261 
-0.071298 0.528697 -0.845811 
-0.060463 0.585570 -0.808364 
0.108686 0.615993 -0.780218 
-0.105105 0.304777 -0.946606 
-0.121694 0.240270 -0.963048 
-0.140319 0.530278 -0.836131 
0.000199 0.338598 -0.940931 
-0.162034 0.340032 -0.926349 
-0.183399 0.212834 -0.959722 
-0.207707 0.528382 -0.823207 
-0.058749 0.214456 -0.974965 
-0.239364 0.246003 -0.939248 
-0.004697 0.618381 -0.785864 
0.065175 0.314005 -0.947182 
-0.001634 0.536159 -0.844115 
0.142927 0.421224 -0.895624 
-0.228445 0.347193 -0.909544 
0.125933 0.282911 -0.950843 
-0.263703 0.397698 -0.878804 
0.166336 0.230891 -0.958656 
-0.269964 0.501315 -0.822072 
-0.144025 0.435469 -0.888608 
-0.248117 0.565911 -0.786246 
0.181281 0.366883 -0.912433 
0.039094 0.252885 -0.966706 
0.097318 0.218663 -0.970936 
-0.147055 0.585798 -0.797004 
-0.037656 0.277699 -0.959930 
