2.287219 -0.580427 -2.438153 -1.593400 -2.060543 -1.290125 0.647338 
2.259266 -0.609572 -2.440717 -1.528216 -1.954816 -1.239024 0.686404 
2.254354 -0.555046 -2.386405 -1.636265 -2.073693 -1.339519 0.681216 
2.339065 -0.611126 -2.540768 -1.531511 -2.003940 -1.229345 0.657916 
2.240052 -0.527608 -2.403564 -1.663727 -2.010930 -1.391103 0.643881 
2.264668 -0.613019 -2.431669 -1.530040 -1.987114 -1.232236 0.780130 
2.227526 -0.581273 -2.319860 -1.606803 -2.107113 -1.293678 0.672390 
2.211112 -0.580743 -2.291110 -1.610050 -2.112981 -1.296054 0.578299 
2.248822 -0.508652 -2.449700 -1.679264 -1.958085 -1.425144 0.700823 
2.238852 -0.635453 -2.432383 -1.477738 -1.895020 -1.193268 0.711438 
2.226350 -0.563723 -2.291088 -1.646792 -2.168534 -1.325990 0.513911 
2.212586 -0.662643 -2.400030 -1.432068 -1.863270 -1.145611 0.757904 
2.264262 -0.499034 -2.504072 -1.680397 -1.904782 -1.441476 0.640792 
2.172132 -0.683828 -2.323733 -1.406466 -1.876554 -1.110188 0.755307 
2.296795 -0.503162 -2.572480 -1.664019 -1.869362 -1.431117 0.589657 
2.196114 -0.504109 -2.392503 -1.678810 -1.910213 -1.437990 0.739199 
2.296753 -0.610632 -2.472855 -1.535763 -2.006578 -1.233871 0.516929 
2.180781 -0.603494 -2.221752 -1.585204 -2.142955 -1.256893 0.551791 
2.255082 -0.575779 -2.310830 -1.636732 -2.211836 -1.301404 0.436074 
2.252918 -0.690047 -2.438400 -1.396494 -1.897890 -1.091864 0.729670 
2.137106 -0.659787 -2.308291 -1.429897 -1.811901 -1.157310 0.787043 
2.275564 -0.499861 -2.541162 -1.669827 -1.866925 -1.438992 0.497702 
2.258625 -0.585988 -2.388053 -1.588688 -2.067415 -1.282365 0.739970 
2.161443 -0.484063 -2.382343 -1.693747 -1.834304 -1.477747 0.766161 
2.093834 -0.675378 -2.270136 -1.394740 -1.745429 -1.132396 0.774655 
2.175282 -0.447230 -2.412993 -1.747854 -1.836368 -1.544167 0.779162 
2.298497 -0.712160 -2.502039 -1.361558 -1.902264 -1.047380 0.742526 
2.349712 -0.511939 -2.647855 -1.649843 -1.880367 -1.410481 0.563327 
2.191047 -0.417768 -2.466466 -1.781340 -1.796164 -1.596892 0.801667 
2.236894 -0.414513 -2.503344 -1.798920 -1.866557 -1.598944 0.837152 
2.327625 -0.698125 -2.550666 -1.380813 -1.904310 -1.070649 0.817850 
2.145537 -0.657782 -2.327987 -1.429708 -1.800507 -1.160268 0.883988 
2.288066 -0.612858 -2.482017 -1.522765 -1.961045 -1.230529 0.858757 
2.160519 -0.487497 -2.360389 -1.697318 -1.872311 -1.471524 0.855656 
2.236959 -0.574928 -2.257715 -1.650127 -2.259947 -1.304516 0.370152 
2.291291 -0.599162 -2.523779 -1.528350 -1.896976 -1.255390 0.916237 
2.294866 -0.625586 -2.467324 -1.513086 -2.003738 -1.206587 0.942937 
2.299334 -0.736725 -2.523722 -1.313246 -1.849907 -1.002222 0.699969 
2.227567 -0.572476 -2.281869 -1.637592 -2.185591 -1.309821 0.705737 
2.384568 -0.632496 -2.577658 -1.509465 -2.060407 -1.186231 0.633863 
2.343371 -0.615228 -2.514846 -1.539014 -2.065306 -1.221448 0.967391 
2.170070 -0.722562 -2.308304 -1.349973 -1.879988 -1.039274 0.760335 
2.313203 -0.730410 -2.535408 -1.326861 -1.872955 -1.012626 0.606127 
2.260005 -0.555941 -2.306814 -1.673310 -2.245052 -1.337394 0.755540 
2.088711 -0.675048 -2.272761 -1.390922 -1.724826 -1.133439 0.677051 
2.191593 -0.688231 -2.305833 -1.419409 -1.968565 -1.100443 0.778821 
2.431564 -0.617461 -2.627020 -1.541131 -2.116227 -1.209807 0.655174 
2.276977 -0.474788 -2.574308 -1.696274 -1.819977 -1.484889 0.440600 
2.484291 -0.604289 -2.698064 -1.563864 -2.146515 -1.229472 0.641819 
2.356663 -0.505268 -2.702530 -1.640838 -1.798965 -1.422131 0.571973 
2.135027 -0.684780 -2.326177 -1.380750 -1.757768 -1.111616 0.934653 
2.496497 -0.630680 -2.683629 -1.535577 -2.198121 -1.179991 0.586732 
2.511640 -0.644491 -2.732730 -1.501346 -2.141918 -1.153347 0.540593 
2.535062 -0.590700 -2.769800 -1.585741 -2.169690 -1.250071 0.667347 
2.359253 -0.583065 -2.526922 -1.595079 -2.107248 -1.279122 0.985795 
2.251789 -0.541789 -2.284562 -1.700610 -2.270499 -1.364070 0.328264 
2.293364 -0.563333 -2.310214 -1.680773 -2.336675 -1.320973 0.305473 
2.129993 -0.596607 -2.168738 -1.587860 -2.094061 -1.273877 0.595109 
2.264279 -0.513439 -2.502022 -1.658256 -1.901300 -1.415035 0.418538 
2.497066 -0.627732 -2.640616 -1.559540 -2.284914 -1.185353 0.588913 
2.078232 -0.693675 -2.285195 -1.349124 -1.658897 -1.100148 0.630290 
2.156510 -0.392671 -2.437306 -1.812789 -1.760193 -1.645909 0.750273 
2.228067 -0.505771 -2.269171 -1.750228 -2.246588 -1.432207 0.343319 
2.387526 -0.574611 -2.565139 -1.609440 -2.123976 -1.292220 1.069527 
2.258174 -0.461951 -2.586145 -1.699901 -1.746153 -1.510058 0.497565 
