0.159886 0.081968 2.989051 1.943325 -1.198809 -0.029983 0.744998 
0.135082 0.080129 3.010438 1.946832 -1.256641 -0.018639 0.809077 
0.164121 0.083147 2.992829 1.939887 -1.222545 -0.051855 0.712201 
0.148565 0.081667 2.989559 1.947429 -1.160177 0.000241 0.707102 
0.119355 0.079890 3.024523 1.946650 -1.087924 -0.012587 0.687071 
0.155418 0.082332 2.978180 1.948026 -1.295237 0.011649 0.847149 
0.136359 0.080010 2.997580 1.950317 -1.285647 0.012779 0.935125 
0.203383 0.083026 2.955667 1.938823 -1.188392 -0.060662 0.762349 
0.137249 0.081788 2.987553 1.950000 -1.355247 0.035515 0.972432 
0.141819 0.081741 3.012464 1.943265 -1.301424 -0.041957 0.660657 
0.162443 0.082473 2.954090 1.952443 -1.302082 0.056184 0.961775 
0.091231 0.081768 3.057644 1.941507 -1.026055 -0.027783 0.638341 
0.193751 0.083315 2.934161 1.948942 -1.293381 0.024178 0.655601 
0.124701 0.082261 3.041646 1.938307 -1.247845 -0.074012 0.616594 
0.133647 0.082195 2.980080 1.954132 -1.271246 0.065952 0.982807 
0.201622 0.083173 2.958167 1.939603 -1.237587 -0.061471 0.841201 
0.161670 0.085931 3.008746 1.932959 -1.219901 -0.087973 0.883343 
0.106963 0.081381 3.022061 1.949526 -1.335836 0.026472 1.049845 
0.113784 0.083574 3.065998 1.932059 -1.220071 -0.110620 0.611497 
0.198926 0.082554 2.927943 1.949385 -1.353237 0.026429 0.583546 
0.110094 0.082058 3.005153 1.955616 -1.194837 0.065069 1.001653 
0.236919 0.084048 2.923614 1.935565 -1.111357 -0.069375 0.727975 
0.102611 0.084195 3.073924 1.936066 -1.315369 -0.098328 0.614371 
0.084397 0.080569 3.079223 1.941249 -1.269631 -0.063607 0.592384 
0.223736 0.083798 2.930013 1.941735 -1.266705 -0.045521 0.924092 
0.141569 0.082732 2.965222 1.953290 -1.351193 0.082104 1.011603 
0.104718 0.080274 3.018387 1.955334 -1.119650 0.048234 1.043399 
0.155741 0.084548 3.025657 1.927572 -1.151097 -0.121135 0.933938 
0.186815 0.083866 2.913281 1.954391 -1.344645 0.096842 1.062763 
0.147712 0.083080 3.023015 1.937519 -1.282056 -0.086345 0.653141 
0.234583 0.083372 2.887227 1.950707 -1.313587 0.037716 0.522306 
0.122357 0.082745 3.049628 1.940755 -1.385072 -0.085926 0.583661 
0.163730 0.085084 3.024440 1.919032 -1.055441 -0.147544 0.957986 
0.205934 0.084961 2.887062 1.958046 -1.282279 0.115956 1.099506 
0.270140 0.084037 2.849080 1.952412 -1.244095 0.043170 0.486310 
0.126609 0.086689 3.068608 1.911091 -1.013836 -0.170145 0.908967 
0.271107 0.084338 2.890385 1.933816 -1.064441 -0.076121 0.662980 
0.139457 0.082419 3.027852 1.943166 -1.432121 -0.074219 0.657806 
0.092125 0.081015 3.051928 1.946305 -1.296484 -0.011991 0.785990 
0.116327 0.082591 2.990639 1.951690 -1.401011 0.082342 0.940280 
0.208036 0.082963 2.908631 1.951984 -1.320812 0.052784 0.499870 
0.314322 0.085740 2.843749 1.934992 -1.075735 -0.069031 0.609480 
0.359523 0.085720 2.796386 1.936404 -1.046913 -0.065482 0.557928 
0.289152 0.085477 2.828999 1.952036 -1.217174 0.044822 0.395882 
0.113312 0.082957 2.988696 1.949552 -1.478298 0.094336 0.970833 
0.104322 0.082586 3.067887 1.942359 -1.435479 -0.084725 0.507972 
0.103598 0.081535 3.051585 1.937038 -0.969502 -0.049139 0.698688 
0.227371 0.084263 2.890153 1.948922 -1.422731 0.048070 0.609944 
0.125249 0.082494 2.987467 1.960057 -1.064958 0.075501 1.034172 
0.209414 0.083225 2.904597 1.948142 -1.518154 0.057852 0.601918 
0.190229 0.082626 2.919156 1.947997 -1.547812 0.070757 0.557568 
0.175244 0.083322 2.943048 1.946189 -1.579068 0.048871 0.636585 
0.277042 0.084934 2.883691 1.934703 -1.099023 -0.073171 0.786407 
0.123779 0.086610 3.068716 1.907264 -0.939297 -0.170145 0.954637 
0.108851 0.081938 3.057369 1.945204 -1.498834 -0.069086 0.434913 
0.195831 0.083827 2.905098 1.946316 -1.578316 0.091733 0.561382 
0.267848 0.084029 2.880843 1.943540 -1.278197 -0.035343 0.972618 
0.298611 0.085734 2.808028 1.956268 -1.216064 0.075557 0.385490 
0.224608 0.084148 2.873667 1.953533 -1.384532 0.098489 1.037797 
0.089499 0.081391 3.017443 1.953375 -1.382814 0.084415 0.869084 
0.118119 0.084204 3.064482 1.926068 -1.124738 -0.123491 0.622939 
0.152281 0.083006 2.956774 1.963413 -1.014128 0.086841 0.963513 
0.178441 0.079851 2.925276 1.972838 -0.953707 0.105074 0.910431 
0.377777 0.087597 2.772130 1.936539 -0.993657 -0.052639 0.504121 
0.263979 0.083794 2.863779 1.950427 -1.165540 0.021337 0.341097 
0.150057 0.082053 3.005457 1.946568 -1.532775 -0.044120 0.393668 
0.112488 0.081312 3.015312 1.949006 -1.420462 0.028880 1.082283 
0.112116 0.082471 3.001347 1.963297 -0.957663 0.079365 0.955365 
0.118134 0.081236 3.026617 1.943514 -0.936786 -0.018381 0.534004 
0.215287 0.084266 2.892624 1.966147 -0.932382 0.090615 0.944317 
0.077264 0.083619 3.107005 1.933959 -1.293271 -0.117650 0.534993 
0.156810 0.082575 2.956044 1.946437 -1.589782 0.063844 0.488894 
0.419469 0.088773 2.724830 1.938935 -0.956820 -0.039853 0.457387 
0.224518 0.085119 2.869437 1.946729 -1.553022 0.107595 0.498603 
0.170816 0.082346 2.983973 1.945759 -1.482419 -0.043651 0.703545 
0.281358 0.085783 2.818332 1.959197 -1.199916 0.096067 0.393341 
0.152243 0.081994 3.000132 1.947591 -1.598395 -0.036245 0.418671 
0.260874 0.083689 2.863548 1.952544 -1.111372 0.031561 0.281080 
0.069179 0.081268 3.061597 1.947876 -1.480892 0.023366 1.109209 
0.262750 0.085134 2.846275 1.966347 -0.889086 0.086283 0.939867 
0.082908 0.082320 3.088749 1.943701 -1.473529 -0.081659 0.355172 
0.103822 0.081058 3.036631 1.946589 -0.868946 -0.004018 0.507758 
0.164037 0.081725 2.979219 1.946075 -1.286755 -0.014259 0.646133 
0.289220 0.084643 2.832179 1.954706 -1.029506 0.039832 0.269100 
0.452929 0.090181 2.690323 1.938079 -0.905165 -0.041034 0.521721 
0.162766 0.081678 2.980447 1.947680 -1.595257 -0.013539 0.336919 
0.272386 0.086571 2.900886 1.922467 -0.992421 -0.116104 0.663701 
0.305600 0.085869 2.804504 1.965015 -0.889873 0.079321 0.984619 
0.188923 0.082964 2.971802 1.944630 -1.464652 -0.060042 0.761164 
0.304141 0.087400 2.786160 1.962092 -1.192699 0.120227 0.454898 
0.205116 0.089762 2.889234 1.940476 -1.592969 0.109233 0.421593 
0.089724 0.081241 3.041011 1.952278 -1.024468 0.026380 0.536270 
0.109320 0.081467 3.011999 1.946742 -1.605106 0.045219 0.466704 
0.112715 0.082513 2.995111 1.952434 -1.372587 0.080773 1.090394 
0.144645 0.082074 2.993465 1.947164 -0.804704 0.000692 0.539301 
0.339820 0.088826 2.758230 1.955916 -1.255150 0.093991 0.423305 
0.092076 0.082407 3.061667 1.939916 -1.125784 -0.040072 0.682539 
0.315566 0.086236 2.847165 1.931163 -1.042718 -0.084267 0.833454 
0.078497 0.082349 3.026389 1.947562 -1.542053 0.088729 1.015584 
0.129619 0.081448 2.999832 1.950900 -1.186403 0.025209 0.721773 
0.147384 0.081762 2.984000 1.954275 -0.741835 0.025751 0.569855 
