0.464229 -0.198800 0.866008 
0.515974 -0.207401 0.841039 
0.432195 -0.124755 0.895904 
0.455647 -0.076578 0.895528 
0.457887 -0.268239 0.854258 
0.445227 -0.406838 0.830805 
0.372880 -0.102304 0.927171 
0.303581 -0.076073 0.963702 
0.422303 -0.329264 0.857365 
0.365930 -0.425940 0.862287 
0.485532 -0.080693 0.881286 
0.506759 -0.063158 0.875469 
0.520395 -0.280733 0.823653 
0.622800 -0.301202 0.773514 
0.325381 -0.059537 0.957418 
0.311709 -0.047227 0.966124 
0.281695 -0.114560 0.965413 
0.191156 -0.228597 0.981981 
0.366985 -0.298253 0.888642 
0.345923 -0.286447 0.900550 
0.575572 -0.239524 0.807613 
0.632648 -0.196897 0.791020 
0.609127 -0.177313 0.805663 
0.619062 -0.158894 0.805086 
0.326314 -0.355772 0.894762 
0.287370 -0.410850 0.900623 
0.276596 -0.018413 0.987895 
0.255134 -0.000322 1.001303 
0.340451 -0.237517 0.913279 
0.338948 -0.234077 0.914675 
0.231507 -0.162823 0.977738 
0.188586 -0.204098 0.988279 
0.497870 -0.011649 0.890270 
0.521437 0.120234 0.907429 
0.415363 -0.398691 0.845885 
0.412332 -0.429008 0.840872 
0.439425 0.012910 0.921591 
0.417476 0.022134 0.933354 
0.481561 -0.351857 0.826093 
0.485021 -0.353176 0.824267 
0.303050 -0.422450 0.891166 
0.276783 -0.497736 0.887107 
0.286042 -0.279959 0.928717 
0.277331 -0.286753 0.931188 
0.194295 -0.109536 1.005590 
0.176621 -0.084227 1.018819 
0.550093 -0.080422 0.852445 
0.561098 -0.080376 0.847528 
0.248531 -0.390002 0.922388 
0.235979 -0.382532 0.929576 
0.188911 -0.218788 0.985046 
0.182554 -0.227141 0.986137 
0.304020 -0.177509 0.942194 
0.304239 -0.178128 0.941966 
0.604466 -0.298853 0.782214 
0.607051 -0.304161 0.779942 
0.198112 -0.286458 0.966711 
0.199471 -0.296455 0.964002 
0.387400 0.049444 0.952554 
0.379816 0.054770 0.957068 
0.571637 -0.013222 0.856920 
0.573014 -0.008926 0.857206 
0.543511 -0.366473 0.795292 
0.545842 -0.367023 0.794133 
0.145656 -0.068221 1.036042 
0.129426 -0.054435 1.046204 
