-0.997281 -0.073694 
0.999911 0.013361 
-0.680053 -0.733163 
0.261353 -0.965243 
-0.654273 -0.756259 
0.996422 -0.084518 
-0.140209 -0.990122 
0.993876 0.110500 
-0.991720 0.128416 
-0.967017 0.254712 
-0.691041 0.722815 
-0.330431 0.943830 
0.844708 -0.535227 
-0.870122 -0.492836 
0.798764 -0.601644 
0.773848 -0.633372 
0.941565 -0.336831 
0.954298 0.298856 
0.872538 -0.488546 
0.463527 -0.886083 
0.664294 -0.747472 
-0.124958 -0.992162 
-0.020293 -0.999794 
-0.179073 0.983836 
0.999137 0.041542 
0.682996 0.730422 
0.985949 0.167048 
-0.769224 0.638979 
-0.059471 -0.998230 
-0.825143 0.564924 
-0.084354 0.996436 
-0.014254 0.999898 
-0.832618 0.553848 
0.787915 -0.615784 
0.961420 0.275085 
0.963612 0.267306 
0.733051 -0.680173 
0.137568 -0.990492 
0.928173 0.372148 
-0.639636 0.768678 
0.119260 0.992863 
-0.910401 0.413728 
-0.514145 -0.857703 
0.632147 0.774849 
0.996060 0.088684 
-0.926713 -0.375770 
0.979953 0.199231 
0.967727 -0.252002 
-0.772059 -0.635550 
0.952379 -0.304915 
0.225272 -0.974296 
-0.987930 0.154901 
-0.421533 -0.906813 
-0.978667 -0.205454 
0.024515 -0.999699 
-0.383498 -0.923542 
-0.518357 -0.855164 
0.191168 -0.981557 
0.885120 0.465363 
-0.822824 0.568297 
0.396764 0.917921 
-0.538368 0.842710 
-0.556511 -0.830840 
-0.838741 -0.544530 
0.094739 0.995502 
-0.306489 -0.951874 
-0.662664 -0.748917 
0.746562 0.665315 
-0.984987 0.172628 
-0.336359 -0.941734 
-0.988942 0.148306 
-0.288865 -0.957370 
0.695843 0.718194 
0.635662 0.771968 
0.559212 -0.829025 
0.629409 0.777074 
-0.298994 -0.954255 
0.713169 -0.700992 
0.804921 0.593382 
-0.375636 0.926767 
0.465464 -0.885067 
0.759456 -0.650558 
0.227546 -0.973767 
-0.998799 -0.049004 
-0.876915 0.480646 
-0.967896 -0.251349 
0.337780 0.941225 
0.865586 0.500760 
-0.431745 0.901996 
-0.139036 0.990287 
-0.996805 0.079873 
-0.999261 -0.038429 
-0.759672 -0.650306 
0.621094 0.783736 
0.817196 0.576360 
0.575411 -0.817865 
0.555659 -0.831410 
-0.109881 -0.993945 
0.973718 -0.227757 
-0.403793 0.914850 
-0.899072 0.437801 
-0.929172 0.369647 
0.992492 0.122311 
-0.940039 -0.341067 
-0.875995 -0.482320 
0.656412 -0.754402 
-0.326635 -0.945150 
-0.198340 0.980133 
-0.060698 -0.998156 
0.297920 -0.954591 
-0.833852 -0.551988 
-0.911688 -0.410884 
-0.394759 -0.918785 
-0.727248 0.686375 
0.890457 0.455067 
0.787780 0.615956 
0.876420 -0.481547 
-0.127542 0.991833 
0.373446 0.927652 
0.055963 0.998433 
-0.964467 -0.264203 
-0.446347 -0.894860 
-0.017553 -0.999846 
0.560866 0.827907 
0.424110 -0.905611 
0.561926 -0.827187 
0.999844 0.017674 
-0.517273 -0.855821 
-0.883923 -0.467632 
0.977591 -0.210513 
0.991819 -0.127653 
0.999440 0.033452 
-0.830535 0.556966 
0.999986 -0.005384 
-0.928104 -0.372322 
0.996181 -0.087315 
0.652341 -0.757926 
-0.048748 0.998811 
-0.112002 0.993708 
-0.796124 -0.605134 
0.938933 0.344101 
0.641908 -0.766781 
0.477177 0.878807 
-0.054498 -0.998514 
0.059474 0.998230 
0.024989 0.999688 
0.572108 -0.820178 
0.532818 0.846230 
-0.994711 -0.102717 
0.974491 0.224426 
-0.815085 0.579341 
0.932228 0.361873 
-0.234132 -0.972205 
0.593559 0.804790 
0.223258 0.974759 
-0.979737 -0.200290 
0.999249 -0.038752 
0.205995 0.978553 
0.335379 0.942083 
-0.901381 -0.433027 
0.407377 0.913260 
0.452895 0.891564 
-0.886391 -0.462937 
-0.846996 -0.531600 
0.457689 0.889112 
0.650302 0.759676 
-0.890177 -0.455614 
0.972450 0.233110 
-0.790474 0.612495 
0.552449 -0.833547 
-0.633128 -0.774047 
-0.952962 0.303089 
-0.284527 -0.958668 
0.378125 -0.925755 
0.354573 0.935028 
0.940049 -0.341039 
0.934915 0.354873 
0.969744 0.244124 
0.789473 0.613786 
-0.893518 -0.449027 
0.890219 0.455532 
-0.999079 -0.042914 
-0.670472 -0.741935 
0.234442 -0.972130 
-0.558476 -0.829521 
0.573520 -0.819191 
-0.424400 0.905475 
-0.590202 -0.807256 
0.919765 0.392470 
-0.995368 -0.096142 
0.182433 0.983218 
0.016263 0.999868 
-0.365080 -0.930976 
0.293461 -0.955971 
0.517755 -0.855529 
0.660650 -0.750694 
0.917066 -0.398734 
-0.850685 0.525676 
0.817443 -0.576009 
-0.480694 0.876888 
-0.031784 0.999495 
-0.963404 -0.268052 
0.192308 -0.981335 
0.967227 -0.253913 
-0.612438 0.790519 
0.985763 -0.168141 
0.822647 -0.568553 
-0.853110 0.521730 
0.996985 0.077595 
0.998427 0.056073 
0.996541 -0.083106 
0.852188 0.523236 
-0.995101 -0.098867 
-0.729812 -0.683648 
0.708442 -0.705769 
0.473727 0.880672 
-0.978601 0.205769 
0.338394 0.941005 
0.431333 -0.902193 
-0.980840 -0.194813 
-0.246356 -0.969179 
0.965742 0.259504 
0.178835 -0.983879 
-0.812343 0.583179 
0.531486 -0.847067 
-0.749144 -0.662407 
-0.098885 0.995099 
0.149653 -0.988739 
0.985497 0.169692 
0.492353 0.870396 
0.795076 0.606510 
-0.200929 0.979606 
-0.241023 -0.970519 
0.748089 -0.663598 
0.054391 0.998520 
0.914826 0.403849 
0.625861 -0.779935 
0.612455 0.790505 
-0.991148 0.132765 
0.684493 -0.729020 
0.567166 0.823603 
-0.976685 0.214676 
0.964766 -0.263111 
-0.482960 -0.875642 
0.859559 0.511037 
0.497785 -0.867301 
0.542362 -0.840145 
-0.946320 -0.323230 
0.984581 0.174928 
-0.524034 -0.851697 
0.865220 0.501392 
-0.073020 -0.997330 
-0.285063 -0.958509 
0.648041 -0.761605 
0.640940 0.767591 
-0.963428 -0.267966 
-0.989969 0.141286 
-0.827208 0.561896 
-0.409129 0.912477 
-0.999587 -0.028753 
-0.896350 -0.443347 
-0.878715 0.477347 
0.229013 -0.973423 
-0.214236 0.976782 
-0.340590 0.940212 
0.984439 0.175728 
-0.590461 0.807066 
0.520142 0.854080 
0.464011 0.885830 
0.478084 -0.878314 
0.978675 0.205417 
-0.466401 0.884573 
-0.278385 0.960469 
0.998239 -0.059321 
0.999823 -0.018813 
-0.730124 0.683315 
0.445459 -0.895302 
0.526461 -0.850199 
0.911799 -0.410637 
0.595204 -0.803574 
-0.999996 -0.002852 
0.994797 0.101878 
-0.844891 -0.534938 
0.282328 0.959318 
0.722260 -0.691622 
-0.130911 -0.991394 
-0.014938 -0.999888 
-0.617299 0.786729 
0.665351 0.746531 
0.918486 0.395453 
0.639664 -0.768654 
-0.265415 -0.964134 
-0.995856 0.090947 
-0.601735 -0.798696 
0.998610 -0.052700 
0.253669 -0.967291 
-0.452018 -0.892009 
-0.547108 0.837062 
0.958088 -0.286475 
0.580427 -0.814312 
0.473640 0.880719 
